Location,Carpet Area,Transaction,Furnishing,Bathroom,Balcony,BHK,FlatFloor,TotalFloors,ParkingNumbers,Parking Type,SalePrice(in Crores),state
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,0.0,3.0,3.0,5.0,0,Not Available,1.3,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,0.0,3.0,1.0,6.0,0,Not Available,1.4,Gujarat
Ahmedabad,1319.7980741426175,New Property,Furnished,3.0,0.0,3.0,1.0,12.0,0,Not Available,1.45,Gujarat
Ahmedabad,1319.7980741426175,New Property,Furnished,3.0,0.0,3.0,2.0,3.0,0,Not Available,1.8,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,0.0,3.0,2.0,3.0,0,Not Available,1.8,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,2.0,0.0,3.0,1.0,5.0,0,Not Available,0.95,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,1.0,0.0,1.0,3.0,4.0,0,Not Available,0.1,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,1.0,2.0,10.0,10.0,1,Covered,0.47,Gujarat
Ahmedabad,540.0,Resale,Furnished,1.0,2.0,1.0,3.0,4.0,0,Not Available,0.35,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,4.0,0.0,4.0,2.0,9.0,3,Covered,4.25,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,4.0,0.0,4.0,4.0,9.0,3,Covered,5.5,Gujarat
Ahmedabad,1400.0,Resale,Unfurnished,3.0,1.0,3.0,7.0,10.0,1,Covered,1.25,Gujarat
Ahmedabad,2160.0,New Property,Unfurnished,4.0,1.0,4.0,4.0,13.0,3,Covered,2.84,Gujarat
Ahmedabad,2500.0,Resale,Unfurnished,6.0,1.0,5.0,7.0,20.0,2,Covered,3.6,Gujarat
Ahmedabad,750.0,Resale,Semi-Furnished,2.0,2.0,2.0,1.0,5.0,0,Not Available,0.42,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,2.0,3.0,12.0,12.0,2,Covered,1.8,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,3.0,5.0,0,Not Available,0.435,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,2.0,0.0,2.0,3.0,5.0,0,Not Available,0.48,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,2.0,0.0,3.0,7.0,13.0,0,Not Available,0.4,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,1.0,0.0,2.0,3.0,7.0,0,Not Available,0.16,Gujarat
Ahmedabad,1443.0,Resale,Unfurnished,4.0,2.0,4.0,5.0,12.0,2,Covered,1.44,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,3.0,2.0,3.0,2.0,10.0,1,Covered,1.25,Gujarat
Ahmedabad,627.0,New Property,Semi-Furnished,2.0,0.0,3.0,0.0,7.0,0,Not Available,0.495,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,0.0,3.0,3.0,5.0,0,Not Available,1.12,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,3.0,0.0,3.0,4.0,5.0,0,Not Available,1.15,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,0.0,3.0,3.0,5.0,0,Not Available,1.15,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,0.0,3.0,4.0,5.0,0,Not Available,1.15,Gujarat
Ahmedabad,912.0,Resale,Unfurnished,3.0,1.0,3.0,4.178516216431588,8.257887013939838,1,Covered,0.66,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,0.0,3.0,10.0,12.0,0,Not Available,2.0,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,0.0,3.0,3.0,11.0,0,Not Available,2.3,Gujarat
Ahmedabad,660.0,Resale,Unfurnished,2.0,1.0,2.0,6.0,12.0,0,Not Available,0.4,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,4.0,1.0,4.0,5.0,7.0,0,Not Available,3.2,Gujarat
Ahmedabad,2010.0,Resale,Furnished,4.0,1.0,4.0,2.0,9.0,3,Covered,3.5,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,2.0,3.0,5.0,5.0,1,Covered,1.15,Gujarat
Ahmedabad,3245.0,New Property,Unfurnished,3.0,3.0,4.0,3.0,7.0,2,Covered,5.6,Gujarat
Ahmedabad,1100.0,Resale,Furnished,2.0,3.0,2.0,2.0,4.0,0,Not Available,0.75,Gujarat
Ahmedabad,897.0,Resale,Unfurnished,3.0,1.0,3.0,8.0,13.0,0,Not Available,0.72,Gujarat
Ahmedabad,625.0,Resale,Unfurnished,2.0,0.0,2.0,18.0,23.0,0,Not Available,0.54,Gujarat
Ahmedabad,1200.0,Resale,Furnished,3.0,1.0,3.0,5.0,10.0,2,Covered,1.5,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,8.0,17.0,0,Not Available,0.45,Gujarat
Ahmedabad,1319.7980741426175,New Property,Semi-Furnished,2.0,0.0,2.0,10.0,15.0,0,Not Available,0.45,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,6.0,14.0,0,Not Available,0.52,Gujarat
Ahmedabad,145.0,Resale,Unfurnished,2.0,1.0,2.0,5.0,7.0,0,Not Available,0.075,Gujarat
Ahmedabad,900.0,Resale,Semi-Furnished,3.0,1.0,3.0,3.0,12.0,1,Covered,0.61,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,3.0,0.0,3.0,8.0,12.0,0,Not Available,1.25,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,3.0,1.0,4.0,4.0,10.0,1,Covered,1.59,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,2.0,0.0,2.0,5.0,6.0,0,Not Available,0.3,Gujarat
Ahmedabad,760.0,Resale,Semi-Furnished,3.0,0.0,3.0,11.0,14.0,1,Covered,0.52,Gujarat
Ahmedabad,2300.0,New Property,Unfurnished,4.0,2.0,4.0,12.0,12.0,3,Covered,4.5,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,3.0,1.0,3.0,5.0,12.0,0,Not Available,0.69,Gujarat
Ahmedabad,590.0,New Property,Unfurnished,2.0,0.0,2.0,5.0,14.0,1,Open,0.358,Gujarat
Ahmedabad,2610.0,Resale,Furnished,3.0,0.0,3.0,8.0,10.0,2,Covered,2.3,Gujarat
Ahmedabad,390.0,Resale,Semi-Furnished,1.0,1.0,1.0,6.0,12.0,1,Open,0.29,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,5.0,5.0,0,Not Available,0.5,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,3.0,5.0,0,Not Available,0.51,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,5.0,5.0,0,Not Available,0.51,Gujarat
Ahmedabad,1500.0,Resale,Furnished,3.0,4.0,3.0,12.0,13.0,0,Not Available,1.5,Gujarat
Ahmedabad,800.0,New Property,Unfurnished,3.0,1.0,3.0,7.0,12.0,1,Covered,0.86,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,2.0,3.0,7.0,7.0,0,Not Available,0.8,Gujarat
Ahmedabad,585.0,Resale,Unfurnished,1.0,2.0,1.0,2.0,5.0,0,Not Available,0.183,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,3.0,1.0,3.0,2.0,5.0,2,Covered,0.7,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,1.0,2.0,1.0,5.0,1,Covered,0.28,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,3.0,2.0,3.0,3.0,5.0,0,Not Available,1.0,Gujarat
Ahmedabad,756.0,Resale,Unfurnished,2.0,1.0,2.0,11.0,14.0,1,Covered,0.58,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,3.0,3.0,4.178516216431588,8.257887013939838,1,Open,0.9,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,1.0,1.0,9.0,11.0,1,Covered,0.18,Gujarat
Ahmedabad,590.0,Resale,Unfurnished,2.0,0.0,2.0,2.0,7.0,202,Covered,0.41,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,2.0,4.0,7.0,21.0,2,Open,1.1,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,2.0,1.0,2.0,11.0,13.0,0,Not Available,0.59,Gujarat
Ahmedabad,1170.0,Resale,Furnished,2.0,1.0,2.0,4.0,7.0,1,Covered,0.55,Gujarat
Ahmedabad,1740.0,New Property,Unfurnished,4.0,1.0,4.0,3.0,14.0,2,Covered,2.39,Gujarat
Ahmedabad,1319.7980741426175,New Property,Furnished,2.0,1.0,2.0,3.0,5.0,0,Not Available,0.5,Gujarat
Ahmedabad,150.0,Resale,Semi-Furnished,1.0,2.0,2.0,4.0,4.0,0,Not Available,0.08,Gujarat
Ahmedabad,788.0,New Property,Unfurnished,3.0,1.0,3.0,1.0,15.0,1,Covered,0.75,Gujarat
Ahmedabad,2590.0,Resale,Semi-Furnished,4.0,1.0,4.0,7.0,7.0,1,Covered,3.35,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,2.0,2.0,3.0,7.0,10.0,1,Open,1.5,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,0.0,3.0,7.0,7.0,1,Covered,1.55,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,1.0,6.0,0,Not Available,0.33,Gujarat
Ahmedabad,781.0,Resale,Furnished,2.0,1.0,2.0,4.178516216431588,8.257887013939838,0,Not Available,0.45,Gujarat
Ahmedabad,1339.0,Resale,Furnished,2.0,1.0,3.0,3.0,10.0,1,Open,0.76,Gujarat
Ahmedabad,900.0,New Property,Unfurnished,3.0,1.0,3.0,5.0,14.0,1,Covered,0.6409999999999999,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,3.0,1.0,3.0,1.0,10.0,1,Covered,0.65,Gujarat
Ahmedabad,2154.0,New Property,Unfurnished,5.0,2.0,4.0,4.178516216431588,8.257887013939838,1,Covered,1.59,Gujarat
Ahmedabad,4000.0,New Property,Unfurnished,4.0,3.0,4.0,2.0,7.0,3,Covered,3.9,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,0.0,3.0,12.0,12.0,0,Not Available,0.69,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,2.0,0.0,2.0,10.0,10.0,0,Not Available,0.75,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,2.0,1.0,2.0,4.0,5.0,0,Not Available,0.5,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,1.0,4.0,13.0,13.0,0,Not Available,3.65,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,4.0,1.0,4.0,5.0,7.0,2,Covered,2.8,Gujarat
Ahmedabad,1100.0,Resale,Furnished,2.0,1.0,2.0,10.0,10.0,0,Not Available,0.84,Gujarat
Ahmedabad,800.0,Resale,Unfurnished,2.0,3.0,2.0,3.0,5.0,0,Not Available,0.35,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,2.0,1.0,2.0,5.0,5.0,0,Not Available,0.375,Gujarat
Ahmedabad,1107.0,Resale,Furnished,3.0,1.0,3.0,8.0,14.0,2,Covered,1.68,Gujarat
Ahmedabad,968.0,Resale,Unfurnished,2.0,1.0,3.0,3.0,5.0,1,Covered,0.94,Gujarat
Ahmedabad,1400.0,Resale,Furnished,3.0,3.0,3.0,4.0,5.0,0,Not Available,1.0,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,1.0,0.0,1.0,5.0,5.0,0,Not Available,0.135,Gujarat
Ahmedabad,808.0,Resale,Unfurnished,2.0,1.0,2.0,1.0,5.0,0,Not Available,0.42,Gujarat
Ahmedabad,2280.0,New Property,Unfurnished,4.0,1.0,4.0,2.0,4.0,2,Covered,3.25,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,3.0,0.0,3.0,2.0,13.0,0,Not Available,0.6,Gujarat
Ahmedabad,665.0,Other,Semi-Furnished,1.0,0.0,1.0,4.0,5.0,0,Not Available,0.195,Gujarat
Ahmedabad,675.0,Resale,Furnished,2.0,0.0,2.0,4.0,7.0,0,Not Available,0.235,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,4.0,1.0,4.0,7.0,13.0,2,Covered,2.1,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,4.0,2.0,4.0,5.0,5.0,1,Covered,2.1,Gujarat
Ahmedabad,835.0,Resale,Unfurnished,3.0,1.0,3.0,8.0,14.0,1,Covered,0.7,Gujarat
Ahmedabad,900.0,Resale,Furnished,2.0,1.0,2.0,3.0,7.0,0,Not Available,0.6,Gujarat
Ahmedabad,783.0,Resale,Furnished,2.0,1.0,2.0,3.0,3.0,0,Not Available,0.5760000000000001,Gujarat
Ahmedabad,876.0,Resale,Furnished,2.0,2.0,2.0,10.0,13.0,1,Covered,0.75,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,3.0,2.0,3.0,3.0,5.0,0,Not Available,2.05,Gujarat
Ahmedabad,440.0,Resale,Furnished,1.0,0.0,1.0,4.0,7.0,0,Not Available,0.365,Gujarat
Ahmedabad,1250.0,Resale,Semi-Furnished,3.0,1.0,3.0,3.0,3.0,0,Not Available,1.15,Gujarat
Ahmedabad,900.0,Resale,Semi-Furnished,1.0,1.0,2.0,1.0,5.0,1,Covered,0.35,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,2.0,2.0,3.0,2.0,3.0,0,Not Available,0.2,Gujarat
Ahmedabad,791.0,Resale,Semi-Furnished,3.0,0.0,3.0,8.0,9.0,0,Not Available,0.72,Gujarat
Ahmedabad,600.0,Resale,Unfurnished,1.0,0.0,2.0,3.0,5.0,0,Not Available,0.13,Gujarat
Ahmedabad,900.0,Resale,Furnished,2.0,2.0,2.0,2.0,4.0,1,Covered,0.715,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,2.0,0.0,2.0,6.0,8.0,0,Not Available,0.6,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,2.0,6.0,0,Not Available,0.19,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,2.0,0.0,2.0,8.0,15.0,0,Not Available,0.6,Gujarat
Ahmedabad,959.0,Resale,Unfurnished,3.0,0.0,3.0,3.0,13.0,1,Covered,0.7,Gujarat
Ahmedabad,2367.0,New Property,Unfurnished,4.0,2.0,4.0,2.0,11.0,2,Covered,4.25,Gujarat
Ahmedabad,389.0,Resale,Semi-Furnished,1.0,0.0,1.0,2.0,6.0,0,Not Available,0.28,Gujarat
Ahmedabad,2018.0,Resale,Unfurnished,4.0,2.0,4.0,7.0,18.0,1,Covered,3.1,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,4.0,2.0,4.0,4.0,10.0,1,Covered,1.75,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,4.0,4.0,4.0,1.0,4.0,0,Not Available,1.5,Gujarat
Ahmedabad,700.0,Other,Semi-Furnished,1.0,0.0,1.0,3.0,5.0,0,Not Available,0.29,Gujarat
Ahmedabad,3000.0,Resale,Unfurnished,4.0,2.0,4.0,11.0,13.0,3,Covered,5.75,Gujarat
Ahmedabad,120.0,Resale,Semi-Furnished,2.0,2.0,2.0,4.0,5.0,0,Not Available,0.27,Gujarat
Ahmedabad,1458.0,Resale,Semi-Furnished,3.0,1.0,3.0,5.0,11.0,1,Covered,0.72,Gujarat
Ahmedabad,2172.0,New Property,Unfurnished,4.0,1.0,4.0,5.0,14.0,2,Covered,2.49,Gujarat
Ahmedabad,980.0,Resale,Semi-Furnished,3.0,1.0,3.0,10.0,10.0,1,Covered,0.77,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,2.0,2.0,6.0,11.0,0,Not Available,0.5,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,3.0,3.0,2.0,5.0,0,Not Available,0.72,Gujarat
Ahmedabad,630.0,Resale,Unfurnished,2.0,1.0,2.0,4.178516216431588,8.257887013939838,0,Not Available,0.45,Gujarat
Ahmedabad,1500.0,Resale,Unfurnished,4.0,1.0,4.0,8.0,17.0,2,Covered,1.42,Gujarat
Ahmedabad,1369.0,New Property,Unfurnished,3.0,2.0,3.0,7.0,7.0,2,Covered,1.86,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,2.0,1.0,2.0,6.0,14.0,1,Covered,0.495,Gujarat
Ahmedabad,658.0,Resale,Unfurnished,2.0,0.0,2.0,5.0,7.0,1,Covered,0.45,Gujarat
Ahmedabad,844.0,New Property,Unfurnished,3.0,1.0,3.0,8.0,13.0,1,Covered,0.68,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,2.0,1.0,2.0,14.0,14.0,0,Not Available,0.59,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,2.0,2.0,2.0,3.0,8.0,1,Covered,0.65,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,1.0,3.0,5.0,7.0,0,Not Available,0.38,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,1.0,2.0,5.0,7.0,0,Not Available,0.28,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,2.0,0.0,2.0,2.0,8.0,0,Not Available,0.45,Gujarat
Ahmedabad,2500.0,Resale,Unfurnished,3.0,1.0,3.0,5.0,5.0,1,Covered,2.65,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,2.0,3.0,5.0,5.0,0,Not Available,0.75,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,0.0,3.0,7.0,12.0,1,Covered,1.2,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,1.0,0.0,1.0,4.0,5.0,0,Not Available,0.19,Gujarat
Ahmedabad,700.0,Resale,Unfurnished,2.0,1.0,2.0,11.0,12.0,1,Covered,0.56,Gujarat
Ahmedabad,1467.0,Resale,Unfurnished,4.0,1.0,4.0,7.0,17.0,3,Covered,1.29,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,2.0,0.0,2.0,3.0,5.0,0,Not Available,0.3289999999999999,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,2.0,0.0,2.0,13.0,17.0,0,Not Available,0.48,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,4.0,0.0,3.0,3.0,10.0,0,Not Available,1.8,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,0.0,3.0,3.0,10.0,0,Not Available,1.85,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,3.0,0.0,3.0,3.0,10.0,0,Not Available,1.9,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,4.0,0.0,3.0,3.0,12.0,0,Not Available,1.9,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,4.0,0.0,3.0,4.0,11.0,0,Not Available,1.95,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,0.0,3.0,2.0,3.0,0,Not Available,0.75,Gujarat
Ahmedabad,2704.0,Resale,Unfurnished,5.0,1.0,5.0,7.0,20.0,1,Covered,2.93,Gujarat
Ahmedabad,590.0,Resale,Unfurnished,1.0,1.0,1.0,2.0,5.0,0,Not Available,0.28,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unknown,2.0,0.0,2.0,2.0,5.0,0,Not Available,0.55,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,2.0,7.0,0,Not Available,0.15,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,1.0,3.0,5.0,7.0,1,Covered,2.4,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,1.0,1.0,1.0,2.0,7.0,0,Not Available,0.295,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,2.0,2.0,2.0,3.0,8.0,1,Covered,0.66,Gujarat
Ahmedabad,615.0,Resale,Unfurnished,2.0,0.0,2.0,9.0,23.0,0,Not Available,0.5,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,4.0,1.0,4.0,10.0,13.0,1,Covered,1.95,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,1.0,3.0,3.0,11.0,1,Covered,1.75,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,1.0,3.0,1.0,5.0,1,Covered,1.75,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,1.0,0.0,1.0,2.0,4.0,0,Not Available,0.16,Gujarat
Ahmedabad,2797.0,Resale,Unfurnished,5.0,1.0,4.0,10.0,12.0,2,Covered,5.9,Gujarat
Ahmedabad,940.0,New Property,Unfurnished,3.0,1.0,3.0,2.0,13.0,1,Covered,0.66,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,3.0,0.0,3.0,3.0,4.0,1,Covered,0.75,Gujarat
Ahmedabad,498.0,Resale,Furnished,1.0,1.0,1.0,2.0,5.0,0,Not Available,0.26,Gujarat
Ahmedabad,900.0,Resale,Semi-Furnished,2.0,1.0,2.0,3.0,5.0,0,Not Available,0.3,Gujarat
Ahmedabad,212.0,Resale,Unfurnished,2.0,1.0,3.0,-2.0,11.0,1,Covered,1.4,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,2.0,0.0,2.0,4.0,5.0,0,Not Available,0.46,Gujarat
Ahmedabad,952.0,Resale,Unfurnished,3.0,1.0,3.0,5.0,14.0,1,Covered,0.7,Gujarat
Ahmedabad,1120.0,Resale,Unfurnished,2.0,1.0,3.0,4.178516216431588,8.257887013939838,0,Not Available,0.78,Gujarat
Ahmedabad,756.0,Resale,Unfurnished,2.0,1.0,2.0,5.0,13.0,1,Covered,0.42,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,3.0,3.0,8.0,18.0,0,Not Available,1.34,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,3.0,1.0,3.0,5.0,5.0,1,Covered,0.71,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,3.0,12.0,22.0,0,Not Available,0.45,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,1.0,0.0,1.0,2.0,2.0,0,Not Available,0.12,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,3.0,1.0,3.0,2.0,10.0,0,Not Available,0.7,Gujarat
Ahmedabad,1440.0,Resale,Furnished,3.0,2.0,3.0,4.0,5.0,1,Covered,1.11,Gujarat
Ahmedabad,1200.0,Resale,Unfurnished,3.0,1.0,3.0,7.0,12.0,1,Covered,1.8,Gujarat
Ahmedabad,611.0,Resale,Unfurnished,2.0,0.0,3.0,10.0,15.0,0,Not Available,0.45,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,2.0,1.0,3.0,11.0,12.0,1,Covered,0.72,Gujarat
Ahmedabad,758.0,Resale,Unfurnished,2.0,0.0,2.0,4.0,13.0,1,Covered,0.5,Gujarat
Ahmedabad,700.0,New Property,Unfurnished,2.0,1.0,2.0,4.0,12.0,1,Covered,0.418,Gujarat
Ahmedabad,3230.0,New Property,Unfurnished,4.0,1.0,4.0,5.0,13.0,2,Covered,2.15,Gujarat
Ahmedabad,1280.0,Resale,Unfurnished,3.0,2.0,3.0,6.0,10.0,1,Covered,0.76,Gujarat
Ahmedabad,980.0,Resale,Unfurnished,2.0,1.0,2.0,2.0,10.0,1,Covered,0.55,Gujarat
Ahmedabad,1278.0,New Property,Unfurnished,3.0,1.0,3.0,2.0,14.0,1,Covered,1.44,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,4.0,1.0,4.0,7.0,14.0,1,Covered,1.41,Gujarat
Ahmedabad,3200.0,Resale,Unfurnished,5.0,1.0,5.0,9.0,18.0,4,Covered,7.7,Gujarat
Ahmedabad,910.0,Resale,Semi-Furnished,2.0,2.0,2.0,2.0,10.0,1,Covered,0.65,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,1.0,5.0,0,Not Available,0.42,Gujarat
Ahmedabad,832.0,Resale,Unfurnished,3.0,1.0,3.0,9.0,14.0,1,Covered,0.7,Gujarat
Ahmedabad,1076.0,Resale,Unfurnished,3.0,1.0,3.0,10.0,12.0,1,Covered,0.95,Gujarat
Ahmedabad,1197.0,Resale,Unfurnished,2.0,1.0,3.0,4.178516216431588,8.257887013939838,0,Not Available,0.77,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,0.0,3.0,1.0,4.0,0,Not Available,0.63,Gujarat
Ahmedabad,800.0,Resale,Unfurnished,2.0,2.0,2.0,6.0,12.0,1,Covered,0.47,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,2.0,2.0,2.0,4.0,0,Not Available,0.8,Gujarat
Ahmedabad,2122.0,Resale,Unfurnished,4.0,2.0,4.0,2.0,19.0,3,Covered,2.29,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,4.0,1.0,4.0,8.0,17.0,3,Covered,2.29,Gujarat
Ahmedabad,900.0,New Property,Unfurnished,3.0,1.0,3.0,6.0,12.0,1,Covered,0.5329999999999999,Gujarat
Ahmedabad,659.0,Resale,Semi-Furnished,2.0,2.0,2.0,2.0,4.0,0,Not Available,0.45,Gujarat
Ahmedabad,882.0,New Property,Unfurnished,3.0,1.0,3.0,5.0,13.0,1,Covered,0.63,Gujarat
Ahmedabad,1060.0,Resale,Furnished,3.0,1.0,3.0,2.0,9.0,1,Covered,0.8490000000000001,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,2.0,2.0,2.0,4.0,5.0,0,Not Available,0.53,Gujarat
Ahmedabad,1007.0,Resale,Unfurnished,3.0,0.0,3.0,5.0,13.0,1,Covered,0.69,Gujarat
Ahmedabad,897.0,Resale,Unfurnished,3.0,1.0,3.0,7.0,14.0,1,Covered,0.61,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,4.0,0.0,4.0,0.0,3.0,0,Not Available,1.6,Gujarat
Ahmedabad,1007.0,Resale,Unfurnished,3.0,0.0,3.0,5.0,13.0,1,Covered,0.73,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,4.0,1.0,3.0,3.0,4.0,0,Not Available,1.5,Gujarat
Ahmedabad,3200.0,Resale,Furnished,5.0,2.0,5.0,10.0,10.0,0,Not Available,1.75,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,2.0,3.0,1.0,18.0,1,Covered,1.25,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,0.0,3.0,5.0,7.0,0,Not Available,1.65,Gujarat
Ahmedabad,1170.0,Resale,Unfurnished,2.0,3.0,2.0,5.0,5.0,0,Not Available,0.45,Gujarat
Ahmedabad,1205.0,Resale,Furnished,2.0,2.0,2.0,3.0,5.0,1,Covered,0.47,Gujarat
Ahmedabad,906.0,Resale,Unfurnished,2.0,2.0,2.0,4.0,12.0,1,Covered,0.5,Gujarat
